what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770221155
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770221516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432770224285
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770225872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770230323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770232002
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770232268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770232318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770235899
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1432770239191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770240033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770247948
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770255522
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432770272038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432770272661
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1432770273027
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770274563
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770285783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432770286447
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770306821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432770312890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432770314361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432770316369
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1432770318117
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770325141
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770325986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770329906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineUp",1432770331795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineUp",1432770331944
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineUp",1432770332067
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1432770333380
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770334127
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1432770336050
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770337421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1432770337940
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1432770338261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432770339118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432770354672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432770354857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432770355021
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770355803
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770356280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770356626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770357232
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770357756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770359531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770359660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770359791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770360089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770360500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770361099
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770361239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770361412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432770361898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770362490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770363214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770363384
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770363520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770363651
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770363780
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432770363939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432770364245
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770367134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770367274
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770367401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770370937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770371581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770371712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770371843
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770371975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770372481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770373495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770373644
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770373756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770374094
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770374359
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770377955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770384927
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432770386691
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770387976
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770389364
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770389547
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770389854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770389984
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770391155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432770392198
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770396955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770397006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770401072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770401088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770405218
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770406400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432770418254
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770420272
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770420418
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770420574
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770420738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432770422661
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770424976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432770425728
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770432162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770432214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770438118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770438134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770441360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770441376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770443810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770443824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770444824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770444839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770445628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770445643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770448303
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770450757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770457871
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458033
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458615
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458753
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770458903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432770459057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1432770459268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1432770460304
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1432770460641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432770461241
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770462432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770462484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770465496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770468186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770472095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770472111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770473064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770473081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770475231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770475247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770478163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770478179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770480673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770480689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770482761
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770487133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432770518674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770531263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770532971
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770533375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770533430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770553462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770553479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770554645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770554660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770555976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770555990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770557468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770557483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770559988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770560002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770561712
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770580189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770588895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770593280
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770593563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770593587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770597323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770597339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770598938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770598952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770599656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770599671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770601051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770601065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770601712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770617928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770622707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770622724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770624816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770624832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770627978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770627993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770630224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770630241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770634510
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770653482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770686419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770687603
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770687886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770687907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770693123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770693140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770694385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770694400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770695143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770695158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770698877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770698891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770701232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770705109
