what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770844789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770878840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770880088
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770880333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770880385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770886016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770886032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770886654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770886669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770888683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770888697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770890238
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432770899365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770930737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770932304
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432770932546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770932594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770941789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770941804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770947948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770947962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770951762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770951775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770954937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770954952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770962896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770962912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770965244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770965258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770966628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770966642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770968230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770968249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770969770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432770969783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771081721
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771086429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1432771097406
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771250984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771284265
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771294496
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771363224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432771416930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771420395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771428567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771428581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771432859
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771433027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771435046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771435949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771439384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771440470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771441988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771444710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771447500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771451007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771453102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771455866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771458296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771464382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771467599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771468828
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1432771489783
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1432771489796
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1432771491012
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1432771491028
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1432771491828
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771493830
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771503079
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432771549888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432771551271
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432771553887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1432771554171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432771555170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432771556011
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432771564520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771568217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771570290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771570598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771598023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771598038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771601379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771601392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771604136
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771617342
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771626283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432771637526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432771637896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432771638280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771730559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771732262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771732577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771738246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771738262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771741497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432771753302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771754624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771758448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771758465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771761569
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771766684
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771799616
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771811811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771811997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432771892177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771893316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771895487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771896910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771904063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771910292
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771912929
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771913077
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771915371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771915508
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432771916642
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432771916762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432771933872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771935267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771939433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771939448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771942621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432771977362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771980182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432771983511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772053140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772055558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772055864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772057534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772057549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772059384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772059396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772060824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772060838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772063085
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432772069302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432772081102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432772128403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432772129675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432772135678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432772139936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432772156100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1432772156350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432772159548
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1432772188931
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1432772190761
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1432772196795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772199935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772202606
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1432772202861
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1432772208264
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1432772212973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772221072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772226375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772226394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772232525
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432772232534
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1432772258158
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1432772260927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772262966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772270056
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.ExpressionView",1432772282827
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1432772286185
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1432772318969
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1432772319117
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1432772323267
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1432772323271
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432772324619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772358162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772360316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772360628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772363955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772363970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772365912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432772395247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432772395428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432772395919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432772396118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432772398967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432772445206
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432772464695
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1432772465022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1432772465440
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1432772467882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1432772468230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432772468725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432772506348
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432772555709
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1432772561549
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1432772571023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1432772571502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772612349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772612551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1432772629774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772631152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772632920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772633012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772635540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1432772651836
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1432772675708
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1432772678232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432772679752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432772682467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772719547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772721357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772721407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772722969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1432772732007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1432772734110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772740652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772742167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772742484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772745149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772745164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772748568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772748583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772749420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772749434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772749942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772749957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772750486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772790795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772792425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772792735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432772797632
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432772845529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432772856085
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432772866795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1432772875388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1432772886301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1432772887349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1432772887708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1432772902926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1432772904936
